cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str,source
24,Buddhism,cradle:ADVANCE_BUDDHISM,cradle:ADVANCE_PHILOSOPHY,nil,1,0,ICON_ADVANCE_BUDDHISM,ADVANCE_BUDDHISM_GAMEPLAY,ADVANCE_BUDDHISM_HISTORICAL,ADVANCE_BUDDHISM_PREREQ,ADVANCE_BUDDHISM_STATISTICS,ADVANCE_BUDDHISM_STATISTICS,cradle
25,Bureaucracy,cradle:ADVANCE_BUREAUCRACY,cradle:ADVANCE_REPUBLIC,cradle:ADVANCE_CONCRETE,1,0,ICON_ADVANCE_BUREAUCRACY,ADVANCE_BUREAUCRACY_GAMEPLAY,ADVANCE_BUREAUCRACY_HISTORICAL,ADVANCE_BUREAUCRACY_PREREQ,ADVANCE_BUREAUCRACY_STATISTICS,ADVANCE_BUREAUCRACY_STATISTICS,cradle
26,Caliphate,cradle:ADVANCE_CALIPHATE,cradle:ADVANCE_CLASSICAL_EDUCATION,cradle:ADVANCE_ISLAM,2,0,ICON_ADVANCE_CALIPHATE,ADVANCE_CALIPHATE_GAMEPLAY,ADVANCE_CALIPHATE_HISTORICAL,ADVANCE_CALIPHATE_PREREQ,ADVANCE_CALIPHATE_STATISTICS,ADVANCE_CALIPHATE_STATISTICS,cradle
28,Cavalry Tactics,cradle:ADVANCE_CAVALRY_TACTICS,cradle:ADVANCE_CHIVALRY,cradle:ADVANCE_FLINTLOCK,4,0,ICON_ADVANCE_CAVALRY_TACTICS,ADVANCE_CAVALRY_TACTICS_GAMEPLAY,ADVANCE_CAVALRY_TACTICS_HISTORICAL,ADVANCE_CAVALRY_TACTICS_PREREQ,ADVANCE_CAVALRY_TACTICS_STATISTICS,ADVANCE_CAVALRY_TACTICS_STATISTICS,cradle
31,Chariots,cradle:ADVANCE_CHARIOTS,cradle:ADVANCE_HORSE_RIDING,cradle:ADVANCE_WHEEL,0,0,ICON_ADVANCE_CHARIOTS,ADVANCE_CHARIOTS_GAMEPLAY,ADVANCE_CHARIOTS_HISTORICAL,ADVANCE_CHARIOTS_PREREQ,ADVANCE_CHARIOTS_STATISTICS,ADVANCE_CHARIOTS_STATISTICS,cradle
32,Chemistry,cradle:ADVANCE_CHEMISTRY,cradle:ADVANCE_OPTICS,cradle:ADVANCE_GUNPOWDER,3,0,ICON_ADVANCE_CHEMISTRY,ADVANCE_CHEMISTRY_GAMEPLAY,ADVANCE_CHEMISTRY_HISTORICAL,ADVANCE_CHEMISTRY_PREREQ,ADVANCE_CHEMISTRY_STATISTICS,ADVANCE_CHEMISTRY_STATISTICS,cradle
34,Christianity,cradle:ADVANCE_CHRISTIANITY,cradle:ADVANCE_TRIBUNAL_EMPIRE,cradle:ADVANCE_JUDAISM,1,0,ICON_ADVANCE_CHRISTIANITY,ADVANCE_CHRISTIANITY_GAMEPLAY,ADVANCE_CHRISTIANITY_HISTORICAL,ADVANCE_CHRISTIANITY_PREREQ,ADVANCE_CHRISTIANITY_STATISTICS,ADVANCE_CHRISTIANITY_STATISTICS,cradle
35,Chronometer,cradle:ADVANCE_CHRONOMETER,cradle:ADVANCE_AGE_OF_DISCOVERY,cradle:ADVANCE_PERSPECTIVE,3,0,ICON_ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER_GAMEPLAY,ADVANCE_CHRONOMETER_HISTORICAL,ADVANCE_CHRONOMETER_PREREQ,ADVANCE_CHRONOMETER_STATISTICS,ADVANCE_CHRONOMETER_STATISTICS,cradle
36,City State,cradle:ADVANCE_CITY_STATE,cradle:ADVANCE_JURISPRUDENCE,cradle:ADVANCE_BRONZE_WORKING,0,0,ICON_ADVANCE_CITY_STATE,ADVANCE_CITY_STATE_GAMEPLAY,ADVANCE_CITY_STATE_HISTORICAL,ADVANCE_CITY_STATE_PREREQ,ADVANCE_CITY_STATE_STATISTICS,ADVANCE_CITY_STATE_STATISTICS,cradle
37,Civic Engineering,cradle:ADVANCE_CIVIC_ENGINEERING,cradle:ADVANCE_CONCRETE,cradle:ADVANCE_MATHEMATICAL_MODELING,1,0,ICON_ADVANCE_CIVIC_ENGINEERING,ADVANCE_CIVIC_ENGINEERING_GAMEPLAY,ADVANCE_CIVIC_ENGINEERING_HISTORICAL,ADVANCE_CIVIC_ENGINEERING_PREREQ,ADVANCE_CIVIC_ENGINEERING_STATISTICS,ADVANCE_CIVIC_ENGINEERING_STATISTICS,cradle
38,Classical Education,cradle:ADVANCE_CLASSICAL_EDUCATION,cradle:ADVANCE_MATHEMATICAL_MODELING,cradle:ADVANCE_MONARCHY,2,0,ICON_ADVANCE_CLASSICAL_EDUCATION,ADVANCE_CLASSICAL_EDUCATION_GAMEPLAY,ADVANCE_CLASSICAL_EDUCATION_HISTORICAL,ADVANCE_CLASSICAL_EDUCATION_PREREQ,ADVANCE_CLASSICAL_EDUCATION_STATISTICS,ADVANCE_CLASSICAL_EDUCATION_STATISTICS,cradle
39,Coastal Forts,cradle:ADVANCE_COASTAL_FORTS,cradle:ADVANCE_NAVAL_TACTICS,cradle:ADVANCE_ECONOMICS,4,0,ICON_ADVANCE_COASTAL_FORTS,ADVANCE_COASTAL_FORTS_GAMEPLAY,ADVANCE_COASTAL_FORTS_HISTORICAL,ADVANCE_COASTAL_FORTS_PREREQ,ADVANCE_COASTAL_FORTS_STATISTICS,ADVANCE_COASTAL_FORTS_STATISTICS,cradle
42,Compass,cradle:ADVANCE_COMPASS,cradle:ADVANCE_OCEAN_FARING,cradle:ADVANCE_DARK_AGES,2,0,ICON_ADVANCE_COMPASS,ADVANCE_COMPASS_GAMEPLAY,ADVANCE_COMPASS_HISTORICAL,ADVANCE_COMPASS_PREREQ,ADVANCE_COMPASS_STATISTICS,ADVANCE_COMPASS_STATISTICS,cradle
43,Composite Bow,cradle:ADVANCE_COMPOSITE_BOW,cradle:ADVANCE_ARCHERY,cradle:ADVANCE_OLIGARCHY,1,0,ICON_ADVANCE_COMPOSITE_BOW,ADVANCE_COMPOSITE_BOW_GAMEPLAY,ADVANCE_COMPOSITE_BOW_HISTORICAL,ADVANCE_COMPOSITE_BOW_PREREQ,ADVANCE_COMPOSITE_BOW_STATISTICS,ADVANCE_COMPOSITE_BOW_STATISTICS,cradle
45,Concrete,cradle:ADVANCE_CONCRETE,cradle:ADVANCE_BALLISTA_TOWERS,cradle:ADVANCE_AQUEDUCTS,1,0,ICON_ADVANCE_CONCRETE,ADVANCE_CONCRETE_GAMEPLAY,ADVANCE_CONCRETE_HISTORICAL,ADVANCE_CONCRETE_PREREQ,ADVANCE_CONCRETE_STATISTICS,ADVANCE_CONCRETE_STATISTICS,cradle
46,Confucianism,cradle:ADVANCE_CONFUCIANISM,cradle:ADVANCE_ETHICS,nil,1,0,ICON_ADVANCE_CONFUCIANISM,ADVANCE_CONFUCIANISM_GAMEPLAY,ADVANCE_CONFUCIANISM_HISTORICAL,ADVANCE_CONFUCIANISM_PREREQ,ADVANCE_CONFUCIANISM_STATISTICS,ADVANCE_CONFUCIANISM_STATISTICS,cradle
48,Copper Smelting,cradle:ADVANCE_COPPER_SMELTING,cradle:ADVANCE_MINING,cradle:ADVANCE_TRADE,0,0,ICON_ADVANCE_COPPER_SMELTING,ADVANCE_COPPER_SMELTING_GAMEPLAY,ADVANCE_COPPER_SMELTING_HISTORICAL,ADVANCE_COPPER_SMELTING_PREREQ,ADVANCE_COPPER_SMELTING_STATISTICS,ADVANCE_COPPER_SMELTING_STATISTICS,cradle
51,Cosmology,cradle:ADVANCE_COSMOLOGY,cradle:ADVANCE_APPLIED_MATH,cradle:ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_COSMOLOGY,ADVANCE_COSMOLOGY_GAMEPLAY,ADVANCE_COSMOLOGY_HISTORICAL,ADVANCE_COSMOLOGY_PREREQ,ADVANCE_COSMOLOGY_STATISTICS,ADVANCE_COSMOLOGY_STATISTICS,cradle
53,Crossbow,cradle:ADVANCE_CROSSBOW,cradle:ADVANCE_GREEK_FIRE,cradle:ADVANCE_FEUDALISM,2,0,ICON_ADVANCE_CROSSBOW,ADVANCE_CROSSBOW_GAMEPLAY,ADVANCE_CROSSBOW_HISTORICAL,ADVANCE_CROSSBOW_PREREQ,ADVANCE_CROSSBOW_STATISTICS,ADVANCE_CROSSBOW_STATISTICS,cradle
56,Dark Ages,cradle:ADVANCE_DARK_AGES,cradle:ADVANCE_TRIBUNAL_EMPIRE,cradle:ADVANCE_CHRISTIANITY,2,0,ICON_ADVANCE_DARK_AGES,ADVANCE_DARK_AGES_GAMEPLAY,ADVANCE_DARK_AGES_HISTORICAL,ADVANCE_DARK_AGES_PREREQ,ADVANCE_DARK_AGES_STATISTICS,ADVANCE_DARK_AGES_STATISTICS,cradle
58,Dictatorship,cradle:ADVANCE_DICTATORSHIP,cradle:ADVANCE_BUREAUCRACY,cradle:ADVANCE_IRON_WORKING,1,0,ICON_ADVANCE_DICTATORSHIP,ADVANCE_DICTATORSHIP_GAMEPLAY,ADVANCE_DICTATORSHIP_HISTORICAL,ADVANCE_DICTATORSHIP_PREREQ,ADVANCE_DICTATORSHIP_STATISTICS,ADVANCE_DICTATORSHIP_STATISTICS,cradle
60,Domestication,cradle:ADVANCE_DOMESTICATION,nil,nil,0,0,ICON_ADVANCE_DOMESTICATION,ADVANCE_DOMESTICATION_GAMEPLAY,ADVANCE_DOMESTICATION_HISTORICAL,ADVANCE_DOMESTICATION_PREREQ,ADVANCE_DOMESTICATION_STATISTICS,ADVANCE_DOMESTICATION_STATISTICS,cradle
61,Drama,cradle:ADVANCE_DRAMA,cradle:ADVANCE_MONOTHEISM,cradle:ADVANCE_WRITING,0,0,ICON_ADVANCE_DRAMA,ADVANCE_DRAMA_GAMEPLAY,ADVANCE_DRAMA_HISTORICAL,ADVANCE_DRAMA_PREREQ,ADVANCE_DRAMA_STATISTICS,ADVANCE_DRAMA_STATISTICS,cradle
62,Dynasty,cradle:ADVANCE_DYNASTY,cradle:ADVANCE_WRITING,cradle:ADVANCE_GRANARIES,0,0,ICON_ADVANCE_DYNASTY,ADVANCE_DYNASTY_GAMEPLAY,ADVANCE_DYNASTY_HISTORICAL,ADVANCE_DYNASTY_PREREQ,ADVANCE_DYNASTY_STATISTICS,ADVANCE_DYNASTY_STATISTICS,cradle
64,Eco-Religion,cradle:ADVANCE_ECO_RELIGION,cradle:ADVANCE_AI_SURVEILLANCE,cradle:ADVANCE_NEURAL_REPROGRAMMING,8,0,ICON_ADVANCE_ECO_RELIGION,ADVANCE_ECO_RELIGION_GAMEPLAY,ADVANCE_ECO_RELIGION_HISTORICAL,ADVANCE_ECO_RELIGION_PREREQ,ADVANCE_ECO_RELIGION_STATISTICS,ADVANCE_ECO_RELIGION_STATISTICS,cradle
67,Ethics,cradle:ADVANCE_ETHICS,cradle:ADVANCE_DICTATORSHIP,cradle:ADVANCE_HIPPOCRATIC_SCHOOL,1,0,ICON_ADVANCE_ETHICS,ADVANCE_ETHICS_GAMEPLAY,ADVANCE_ETHICS_HISTORICAL,ADVANCE_ETHICS_PREREQ,ADVANCE_ETHICS_STATISTICS,ADVANCE_ETHICS_STATISTICS,cradle
69,Exploration,cradle:ADVANCE_EXPLORATION,nil,nil,0,0,ICON_ADVANCE_EXPLORATION,ADVANCE_EXPLORATION_GAMEPLAY,ADVANCE_EXPLORATION_HISTORICAL,ADVANCE_EXPLORATION_PREREQ,ADVANCE_EXPLORATION_STATISTICS,ADVANCE_EXPLORATION_STATISTICS,cradle
73,Fishing,cradle:ADVANCE_FISHING,nil,nil,0,0,ICON_ADVANCE_FISHING,ADVANCE_FISHING_GAMEPLAY,ADVANCE_FISHING_HISTORICAL,ADVANCE_FISHING_PREREQ,ADVANCE_FISHING_STATISTICS,ADVANCE_FISHING_STATISTICS,cradle
74,Flintlock,cradle:ADVANCE_FLINTLOCK,cradle:ADVANCE_MACHINE_TOOLS,cradle:ADVANCE_CANNON_MAKING,3,0,ICON_ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK_GAMEPLAY,ADVANCE_FLINTLOCK_HISTORICAL,ADVANCE_FLINTLOCK_PREREQ,ADVANCE_FLINTLOCK_STATISTICS,ADVANCE_FLINTLOCK_STATISTICS,cradle
81,Geometry,cradle:ADVANCE_GEOMETRY,cradle:ADVANCE_COSMOLOGY,cradle:ADVANCE_BALLISTICS,1,0,ICON_ADVANCE_GEOMETRY,ADVANCE_GEOMETRY_GAMEPLAY,ADVANCE_GEOMETRY_HISTORICAL,ADVANCE_GEOMETRY_PREREQ,ADVANCE_GEOMETRY_STATISTICS,ADVANCE_GEOMETRY_STATISTICS,cradle
85,Gothic Architecture,cradle:ADVANCE_GOTHIC_ARCHITECTURE,cradle:ADVANCE_IRON_WORKING,cradle:ADVANCE_CLASSICAL_EDUCATION,2,0,ICON_ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE_GAMEPLAY,ADVANCE_GOTHIC_ARCHITECTURE_HISTORICAL,ADVANCE_GOTHIC_ARCHITECTURE_PREREQ,ADVANCE_GOTHIC_ARCHITECTURE_STATISTICS,ADVANCE_GOTHIC_ARCHITECTURE_STATISTICS,cradle
86,Granaries,cradle:ADVANCE_GRANARIES,cradle:ADVANCE_AGRICULTURE,cradle:ADVANCE_BRICK_MAKING,0,0,ICON_ADVANCE_GRANARIES,ADVANCE_GRANARIES_GAMEPLAY,ADVANCE_GRANARIES_HISTORICAL,ADVANCE_GRANARIES_PREREQ,ADVANCE_GRANARIES_STATISTICS,ADVANCE_GRANARIES_STATISTICS,cradle
87,Greek Fire,cradle:ADVANCE_GREEK_FIRE,cradle:ADVANCE_SIEGE_WEAPONS,cradle:ADVANCE_TRIBUNAL_EMPIRE,2,0,ICON_ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE_GAMEPLAY,ADVANCE_GREEK_FIRE_HISTORICAL,ADVANCE_GREEK_FIRE_PREREQ,ADVANCE_GREEK_FIRE_STATISTICS,ADVANCE_GREEK_FIRE_STATISTICS,cradle
89,Gunpowder,cradle:ADVANCE_GUNPOWDER,cradle:ADVANCE_CROSSBOW,cradle:ADVANCE_CLASSICAL_EDUCATION,2,0,ICON_ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER_GAMEPLAY,ADVANCE_GUNPOWDER_HISTORICAL,ADVANCE_GUNPOWDER_PREREQ,ADVANCE_GUNPOWDER_STATISTICS,ADVANCE_GUNPOWDER_STATISTICS,cradle
90,Herbalism,cradle:ADVANCE_HERBALISM,cradle:ADVANCE_CEREMONIAL_BURIAL,cradle:ADVANCE_WATER_LIFTS,0,0,ICON_ADVANCE_HERBALISM,ADVANCE_HERBALISM_GAMEPLAY,ADVANCE_HERBALISM_HISTORICAL,ADVANCE_HERBALISM_PREREQ,ADVANCE_HERBALISM_STATISTICS,ADVANCE_HERBALISM_STATISTICS,cradle
91,Hippocratic School,cradle:ADVANCE_HIPPOCRATIC_SCHOOL,cradle:ADVANCE_HERBALISM,cradle:ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HIPPOCRATIC_SCHOOL_GAMEPLAY,ADVANCE_HIPPOCRATIC_SCHOOL_HISTORICAL,ADVANCE_HIPPOCRATIC_SCHOOL_PREREQ,ADVANCE_HIPPOCRATIC_SCHOOL_STATISTICS,ADVANCE_HIPPOCRATIC_SCHOOL_STATISTICS,cradle
93,Horse Riding,cradle:ADVANCE_HORSE_RIDING,cradle:ADVANCE_DOMESTICATION,cradle:ADVANCE_PROJECTILE_WEAPONS,0,0,ICON_ADVANCE_HORSE_RIDING,ADVANCE_HORSE_RIDING_GAMEPLAY,ADVANCE_HORSE_RIDING_HISTORICAL,ADVANCE_HORSE_RIDING_PREREQ,ADVANCE_HORSE_RIDING_STATISTICS,ADVANCE_HORSE_RIDING_STATISTICS,cradle
95,Hullmaking,cradle:ADVANCE_HULL_MAKING,cradle:ADVANCE_MAP_MAKING,cradle:ADVANCE_IRON_WORKING,1,0,ICON_ADVANCE_HULL_MAKING,ADVANCE_HULL_MAKING_GAMEPLAY,ADVANCE_HULL_MAKING_HISTORICAL,ADVANCE_HULL_MAKING_PREREQ,ADVANCE_HULL_MAKING_STATISTICS,ADVANCE_HULL_MAKING_STATISTICS,cradle
99,Internet,cradle:ADVANCE_INTERNET,cradle:ADVANCE_QUANTUM_MECHANICS,cradle:ADVANCE_NUCLEAR_POWER,6,0,ICON_ADVANCE_INTERNET,ADVANCE_INTERNET_GAMEPLAY,ADVANCE_INTERNET_HISTORICAL,ADVANCE_INTERNET_PREREQ,ADVANCE_INTERNET_STATISTICS,ADVANCE_INTERNET_STATISTICS,cradle
101,Islam,cradle:ADVANCE_ISLAM,cradle:ADVANCE_THEOLOGY,nil,2,0,ICON_ADVANCE_ISLAM,ADVANCE_ISLAM_GAMEPLAY,ADVANCE_ISLAM_HISTORICAL,ADVANCE_ISLAM_PREREQ,ADVANCE_ISLAM_STATISTICS,ADVANCE_ISLAM_STATISTICS,cradle
103,Judaism,cradle:ADVANCE_JUDAISM,cradle:ADVANCE_MONOTHEISM,nil,0,0,ICON_ADVANCE_JUDAISM,ADVANCE_JUDAISM_GAMEPLAY,ADVANCE_JUDAISM_HISTORICAL,ADVANCE_JUDAISM_PREREQ,ADVANCE_JUDAISM_STATISTICS,ADVANCE_JUDAISM_STATISTICS,cradle
104,Jurisprudence,cradle:ADVANCE_JURISPRUDENCE,cradle:ADVANCE_DYNASTY,cradle:ADVANCE_MONOTHEISM,0,0,ICON_ADVANCE_JURISPRUDENCE,ADVANCE_JURISPRUDENCE_GAMEPLAY,ADVANCE_JURISPRUDENCE_HISTORICAL,ADVANCE_JURISPRUDENCE_PREREQ,ADVANCE_JURISPRUDENCE_STATISTICS,ADVANCE_JURISPRUDENCE_STATISTICS,cradle
105,Latifundia,cradle:ADVANCE_LATIFUNDIA,cradle:ADVANCE_AQUEDUCTS,cradle:ADVANCE_TRIBUNAL_EMPIRE,2,0,ICON_ADVANCE_LATIFUNDIA,ADVANCE_LATIFUNDIA_GAMEPLAY,ADVANCE_LATIFUNDIA_HISTORICAL,ADVANCE_LATIFUNDIA_PREREQ,ADVANCE_LATIFUNDIA_STATISTICS,ADVANCE_LATIFUNDIA_STATISTICS,cradle
106,Legal System,cradle:ADVANCE_LEGAL_SYSTEM,cradle:ADVANCE_MASS_MEDIA,cradle:ADVANCE_DEMOCRACY,5,0,ICON_ADVANCE_LEGAL_SYSTEM,ADVANCE_LEGAL_SYSTEM_GAMEPLAY,ADVANCE_LEGAL_SYSTEM_HISTORICAL,ADVANCE_LEGAL_SYSTEM_PREREQ,ADVANCE_LEGAL_SYSTEM_STATISTICS,ADVANCE_LEGAL_SYSTEM_STATISTICS,cradle
108,Fluid Breathing,cradle:ADVANCE_LIQUID_BREATHING_APPARATUS,cradle:ADVANCE_STEALTH_TECHNOLOGY,cradle:ADVANCE_GENETICS,6,0,ICON_ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_LIQUID_BREATHING_APPARATUS_GAMEPLAY,ADVANCE_LIQUID_BREATHING_APPARATUS_HISTORICAL,ADVANCE_LIQUID_BREATHING_APPARATUS_PREREQ,ADVANCE_LIQUID_BREATHING_APPARATUS_STATISTICS,ADVANCE_LIQUID_BREATHING_APPARATUS_STATISTICS,cradle
115,Mathematical Modeling,cradle:ADVANCE_MATHEMATICAL_MODELING,cradle:ADVANCE_GEOMETRY,cradle:ADVANCE_IRON_WORKING,1,0,ICON_ADVANCE_MATHEMATICAL_MODELING,ADVANCE_MATHEMATICAL_MODELING_GAMEPLAY,ADVANCE_MATHEMATICAL_MODELING_HISTORICAL,ADVANCE_MATHEMATICAL_MODELING_PREREQ,ADVANCE_MATHEMATICAL_MODELING_STATISTICS,ADVANCE_MATHEMATICAL_MODELING_STATISTICS,cradle
116,Mechanical Clock,cradle:ADVANCE_MECHANICAL_CLOCK,cradle:ADVANCE_MILLS,cradle:ADVANCE_BANKING,2,0,ICON_ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK_GAMEPLAY,ADVANCE_MECHANICAL_CLOCK_HISTORICAL,ADVANCE_MECHANICAL_CLOCK_PREREQ,ADVANCE_MECHANICAL_CLOCK_STATISTICS,ADVANCE_MECHANICAL_CLOCK_STATISTICS,cradle
117,Modern Medicine,cradle:ADVANCE_MEDICINE,cradle:ADVANCE_CORPORATION,cradle:ADVANCE_PHARMACEUTICALS,5,0,ICON_ADVANCE_MEDICINE,ADVANCE_MEDICINE_GAMEPLAY,ADVANCE_MEDICINE_HISTORICAL,ADVANCE_MEDICINE_PREREQ,ADVANCE_MEDICINE_STATISTICS,ADVANCE_MEDICINE_STATISTICS,cradle
118,Megaliths,cradle:ADVANCE_MEGALITHS,cradle:ADVANCE_STONE_WORKING,nil,0,0,ICON_ADVANCE_MEGALITHS,ADVANCE_MEGALITHS_GAMEPLAY,ADVANCE_MEGALITHS_HISTORICAL,ADVANCE_MEGALITHS_PREREQ,ADVANCE_MEGALITHS_STATISTICS,ADVANCE_MEGALITHS_STATISTICS,cradle
119,Mills,cradle:ADVANCE_MILLS,cradle:ADVANCE_CIVIC_ENGINEERING,cradle:ADVANCE_LATIFUNDIA,2,0,ICON_ADVANCE_MILLS,ADVANCE_MILLS_GAMEPLAY,ADVANCE_MILLS_HISTORICAL,ADVANCE_MILLS_PREREQ,ADVANCE_MILLS_STATISTICS,ADVANCE_MILLS_STATISTICS,cradle
120,Mining,cradle:ADVANCE_MINING,cradle:ADVANCE_TOOLMAKING,cradle:ADVANCE_SLAVE_LABOR,0,0,ICON_ADVANCE_MINING,ADVANCE_MINING_GAMEPLAY,ADVANCE_MINING_HISTORICAL,ADVANCE_MINING_PREREQ,ADVANCE_MINING_STATISTICS,ADVANCE_MINING_STATISTICS,cradle
121,Mobile Tactics,cradle:ADVANCE_MOBILE_TACTICS,cradle:ADVANCE_CHARIOTS,cradle:ADVANCE_ARCHERY,1,0,ICON_ADVANCE_MOBILE_TACTICS,ADVANCE_MOBILE_TACTICS_GAMEPLAY,ADVANCE_MOBILE_TACTICS_HISTORICAL,ADVANCE_MOBILE_TACTICS_PREREQ,ADVANCE_MOBILE_TACTICS_STATISTICS,ADVANCE_MOBILE_TACTICS_STATISTICS,cradle
130,Naval Tactics,cradle:ADVANCE_NAVAL_TACTICS,cradle:ADVANCE_CHRONOMETER,cradle:ADVANCE_AGE_OF_DISCOVERY,3,0,ICON_ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS_GAMEPLAY,ADVANCE_NAVAL_TACTICS_HISTORICAL,ADVANCE_NAVAL_TACTICS_PREREQ,ADVANCE_NAVAL_TACTICS_STATISTICS,ADVANCE_NAVAL_TACTICS_STATISTICS,cradle
134,Oared Galleys,cradle:ADVANCE_OARED_GALLEYS,cradle:ADVANCE_SHIP_BUILDING,cradle:ADVANCE_POTTERY,0,0,ICON_ADVANCE_OARED_GALLEYS,ADVANCE_OARED_GALLEYS_GAMEPLAY,ADVANCE_OARED_GALLEYS_HISTORICAL,ADVANCE_OARED_GALLEYS_PREREQ,ADVANCE_OARED_GALLEYS_STATISTICS,ADVANCE_OARED_GALLEYS_STATISTICS,cradle
135,Ocean Faring,cradle:ADVANCE_OCEAN_FARING,cradle:ADVANCE_BUREAUCRACY,cradle:ADVANCE_HULL_MAKING,1,0,ICON_ADVANCE_OCEAN_FARING,ADVANCE_OCEAN_FARING_GAMEPLAY,ADVANCE_OCEAN_FARING_HISTORICAL,ADVANCE_OCEAN_FARING_PREREQ,ADVANCE_OCEAN_FARING_STATISTICS,ADVANCE_OCEAN_FARING_STATISTICS,cradle
137,Oligarchy,cradle:ADVANCE_OLIGARCHY,cradle:ADVANCE_CURRENCY,cradle:ADVANCE_BARRACKS,1,0,ICON_ADVANCE_OLIGARCHY,ADVANCE_OLIGARCHY_GAMEPLAY,ADVANCE_OLIGARCHY_HISTORICAL,ADVANCE_OLIGARCHY_PREREQ,ADVANCE_OLIGARCHY_STATISTICS,ADVANCE_OLIGARCHY_STATISTICS,cradle
138,Optics,cradle:ADVANCE_OPTICS,cradle:ADVANCE_RENAISSANCE,cradle:ADVANCE_ASTROLABE,3,0,ICON_ADVANCE_OPTICS,ADVANCE_OPTICS_GAMEPLAY,ADVANCE_OPTICS_HISTORICAL,ADVANCE_OPTICS_PREREQ,ADVANCE_OPTICS_STATISTICS,ADVANCE_OPTICS_STATISTICS,cradle
139,Outrigger,cradle:ADVANCE_OUTRIGGER,cradle:ADVANCE_OARED_GALLEYS,cradle:ADVANCE_COPPER_SMELTING,0,0,ICON_ADVANCE_OUTRIGGER,ADVANCE_OUTRIGGER_GAMEPLAY,ADVANCE_OUTRIGGER_HISTORICAL,ADVANCE_OUTRIGGER_PREREQ,ADVANCE_OUTRIGGER_STATISTICS,ADVANCE_OUTRIGGER_STATISTICS,cradle
140,Perspective,cradle:ADVANCE_PERSPECTIVE,cradle:ADVANCE_GOTHIC_ARCHITECTURE,nil,2,0,ICON_ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE_GAMEPLAY,ADVANCE_PERSPECTIVE_HISTORICAL,ADVANCE_PERSPECTIVE_PREREQ,ADVANCE_PERSPECTIVE_STATISTICS,ADVANCE_PERSPECTIVE_STATISTICS,cradle
146,Polar Terraforming,cradle:ADVANCE_POLAR_TERRAFORMING,cradle:ADVANCE_NANO_ASSEMBLY,cradle:ADVANCE_TECHNOCRACY,7,0,ICON_ADVANCE_POLAR_TERRAFORMING,ADVANCE_POLAR_TERRAFORMING_GAMEPLAY,ADVANCE_POLAR_TERRAFORMING_HISTORICAL,ADVANCE_POLAR_TERRAFORMING_PREREQ,ADVANCE_POLAR_TERRAFORMING_STATISTICS,ADVANCE_POLAR_TERRAFORMING_STATISTICS,cradle
149,Printing Press,cradle:ADVANCE_PRINTING_PRESS,cradle:ADVANCE_MONARCHY,cradle:ADVANCE_CLASSICAL_EDUCATION,2,0,ICON_ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS_GAMEPLAY,ADVANCE_PRINTING_PRESS_HISTORICAL,ADVANCE_PRINTING_PRESS_PREREQ,ADVANCE_PRINTING_PRESS_STATISTICS,ADVANCE_PRINTING_PRESS_STATISTICS,cradle
150,Projectile Weapons,cradle:ADVANCE_PROJECTILE_WEAPONS,cradle:ADVANCE_TOOLMAKING,nil,0,0,ICON_ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS_GAMEPLAY,ADVANCE_PROJECTILE_WEAPONS_HISTORICAL,ADVANCE_PROJECTILE_WEAPONS_PREREQ,ADVANCE_PROJECTILE_WEAPONS_STATISTICS,ADVANCE_PROJECTILE_WEAPONS_STATISTICS,cradle
151,Quantum Physics,cradle:ADVANCE_QUANTUM_MECHANICS,cradle:ADVANCE_COMPUTER,cradle:ADVANCE_PHYSICS,6,0,ICON_ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_MECHANICS_GAMEPLAY,ADVANCE_QUANTUM_MECHANICS_HISTORICAL,ADVANCE_QUANTUM_MECHANICS_PREREQ,ADVANCE_QUANTUM_MECHANICS_STATISTICS,ADVANCE_QUANTUM_MECHANICS_STATISTICS,cradle
153,Radio Navigation,cradle:ADVANCE_RADIO_NAVIGATION,cradle:ADVANCE_COASTAL_FORTS,cradle:ADVANCE_MASS_PRODUCTION,5,0,ICON_ADVANCE_RADIO_NAVIGATION,ADVANCE_RADIO_NAVIGATION_GAMEPLAY,ADVANCE_RADIO_NAVIGATION_HISTORICAL,ADVANCE_RADIO_NAVIGATION_PREREQ,ADVANCE_RADIO_NAVIGATION_STATISTICS,ADVANCE_RADIO_NAVIGATION_STATISTICS,cradle
